route_id,agency_id,route_short_name,route_long_name,route_type
BR_TAGO_TSB335000044,A1,1-1,장흥-장평-원진산-복흥-장평-장흥,0
BR_TAGO_TSB335000045,A1,1-2,장흥-관산-대덕-관산-장흥,0
BR_TAGO_TSB335000046,A1,1-3,장흥-밤재-한대리-장흥,0
BR_TAGO_TSB335000047,A1,1-4,장흥-수문-장흥,0
BR_TAGO_TSB335000048,A1,1-5,장흥-관산-대덕-노력항-대덕-관산-장흥,0
BR_TAGO_TSB335000049,A1,1-6,장흥-관산-대덕-옹암-삭금-산정-대덕-장흥,0
BR_TAGO_TSB335000050,A1,8-1,장흥-섭곡-장흥,0
BR_TAGO_TSB335000052,A1,8-3,장흥-용곡-장흥,0
BR_TAGO_TSB335000053,A1,8-4,장흥-신동-관산-장환도-부평-석남동-장흥,0
BR_TAGO_TSB335000054,A1,8-5,장흥-관산-대덕-덕산-노력항-관산-장흥,0
BR_TAGO_TSB335000055,A1,8-6,장흥-반산-장평-청룡-월곡-봉림-신풍-장흥,0
BR_TAGO_TSB335000056,A1,9-1,장흥-장평-장곡-기동-배산-수창-장흥,0
BR_TAGO_TSB335000057,A1,9-2,장흥-관산-대덕-관산-장흥,0
BR_TAGO_TSB335000058,A1,9-3,장흥-부춘-장흥,0
BR_TAGO_TSB335000060,A1,9-5,장흥-신풍-한대리-원반월-신풍-장흥,0
BR_TAGO_TSB335000061,A1,9-6,장흥-부춘-장흥,0
BR_TAGO_TSB335000062,A1,9-7,장흥-수문-수락-수문-장흥,0
BR_TAGO_TSB335000063,A1,9-8,장흥-평장-장흥,0
BR_TAGO_TSB335000064,A1,9-9,장흥-용곡-장흥,0
BR_TAGO_TSB335000065,A1,10-1,장흥-월곡-경림-청룡-장평-장흥,0
BR_TAGO_TSB335000066,A1,10-2,장흥-관산-대덕-관산-장흥,0
BR_TAGO_TSB335000067,A1,10-3,장흥-관산-송촌-관산-용산-장흥,0
BR_TAGO_TSB335000069,A1,10-5,장흥-부산-신풍-한대리-휴양림-장흥,0
BR_TAGO_TSB335000070,A1,10-6,장흥-평장-장흥,0
BR_TAGO_TSB335000071,A1,10-7,장흥-관한-장흥,0
BR_TAGO_TSB335000072,A1,11-1,장흥-관산-대덕-삭금-대덕-월정-관산-장흥,0
BR_TAGO_TSB335000073,A1,11-2,장흥-용반-장흥,0
BR_TAGO_TSB335000074,A1,11-3,장흥-수문-전일-수문-장흥,0
BR_TAGO_TSB335000075,A1,11-4,장흥-용산-포곡-용산-장흥,0
BR_TAGO_TSB335000076,A1,11-5,장흥-관산-대덕-진목-대덕-월정-대덕-장흥,0
BR_TAGO_TSB335000077,A1,11-6,장흥-섭곡-장흥,0
BR_TAGO_TSB335000078,A1,11-7,장흥-기산-우드랜드-장흥,0
BR_TAGO_TSB335000080,A1,13-1,장흥-장환도-관산-우산-신동-상발-장흥,0
BR_TAGO_TSB335000081,A1,13-2,장흥-신풍-제주농장-신풍-한대리-장흥,0
BR_TAGO_TSB335000082,A1,13-3,장흥-반산-장평-녹양-원진산-장평-장흥,0
BR_TAGO_TSB335000085,A1,13-6,장흥-관산-대덕-옹암-신리-대덕-관산-장흥,0
BR_TAGO_TSB335000086,A1,14-1,장흥-용산-장흥,0
BR_TAGO_TSB335000087,A1,14-2,장흥-해창-장흥,0
BR_TAGO_TSB335000088,A1,14-3,장흥-성은아파트-장흥,0
BR_TAGO_TSB335000089,A1,14-4,장흥-신풍-제주-신풍-한대리-장흥,0
BR_TAGO_TSB335000090,A1,14-5,장흥-용산-상하금-운주-신동-우산-장흥,0
BR_TAGO_TSB335000091,A1,14-6,장흥-장평-상방이-노리목-장평-장흥,0
BR_TAGO_TSB335000092,A1,14-7,장흥-해창-목단-장흥,0
BR_TAGO_TSB335000093,A1,15-1,장흥-관산-장환도-덕촌-대덕-신상-장흥,0
BR_TAGO_TSB335000094,A1,15-2,장흥-용산-포곡-용산-장흥,0
BR_TAGO_TSB335000096,A1,15-4,장흥-장평-원진산-장평-장흥,0
BR_TAGO_TSB335000097,A1,16-1,장흥-남포-관산-남하-용산-운주-상하금,0
BR_TAGO_TSB335000098,A1,16-2,장흥-용산-계산-용산-장흥,0
BR_TAGO_TSB335000099,A1,16-3,장흥-신기-화산-장흥,0
BR_TAGO_TSB335000100,A1,16-4,장흥-평장-장흥,0
BR_TAGO_TSB335000101,A1,16-5,장흥-용산-관산-장환도-부평-관산-장흥,0
BR_TAGO_TSB335000103,A1,16-7,장흥-부산-신풍-제주-신풍-행원-장흥,0
BR_TAGO_TSB335000104,A1,16-8,장흥-관산-대덕-관산-장흥,0
BR_TAGO_TSB335000105,A1,17-1,장흥-관산-신동-관산-송촌-관산-장흥,0
BR_TAGO_TSB335000107,A1,17-3,장흥-성불-장흥,0
BR_TAGO_TSB335000108,A1,17-4,장흥-장평-노리목-상방이-기동-장곡-청룡,0
BR_TAGO_TSB335000110,A1,17-6,장흥-장평-장곡-기동-장평-장흥,0
BR_TAGO_TSB335000111,A1,17-7,장흥-성불-장흥,0
BR_TAGO_TSB335000113,A1,19-2,장흥-평장-장흥,0
BR_TAGO_TSB335000114,A1,19-3,장흥-병영-영산-병영-장흥,0
BR_TAGO_TSB335000115,A1,19-4,장흥-장평-녹양-원진산-복흥-장평-장흥,0
BR_TAGO_TSB335000116,A1,19-5,장흥-우드랜드-군부대-장흥,0
BR_TAGO_TSB335000117,A1,19-6,장흥-성불-장흥,0
BR_TAGO_TSB335000118,A1,19-7,장흥-섭곡-장흥,0
BR_TAGO_TSB335000119,A1,19-8,장흥-장평-청룡-장평-원진산-장평-장흥,0
BR_TAGO_TSB335000120,A1,19-9,장흥-신풍-대천-봉림-장평-장흥,0
BR_TAGO_TSB335000121,A1,20-1,장흥-관선-대덕-마량-옹암-삭금-관산-장흥,0
BR_TAGO_TSB335000122,A1,20-2,장흥-해창-덕암-목단-장흥,0
BR_TAGO_TSB335000123,A1,20-3,장흥-용산-재송-운주-관산-송촌-신동-우산,0
BR_TAGO_TSB335000124,A1,21-1,장흥-성불-장흥,0
BR_TAGO_TSB335000125,A1,21-2,장흥-금성-신기-장흥,0
BR_TAGO_TSB335000126,A1,21-3,장흥-목단-관산-붚평-송촌-우산-부평-관산,0
BR_TAGO_TSB335000129,A1,21-6,장흥-장평-월곡-장평-장흥,0
BR_TAGO_TSB335000131,A1,21-8,장흥-용산-관산-우산-장흥,0
BR_TAGO_TSB335000132,A1,22-1,장흥-관산-대덕-노력항-진목-마량-신상,0
BR_TAGO_TSB335000133,A1,22-2,장흥-용반-관한-장흥,0
BR_TAGO_TSB335000134,A1,22-3,장흥-용산-상하금-운주-용산-장흥,0
BR_TAGO_TSB335000135,A1,22-4,장흥-신풍-한대리-신풍-장흥,0
BR_TAGO_TSB337000001,A1,158,해남-초송-서교-신흥-흑두-서교-황조-초송,0
BR_TAGO_TSB337000002,A1,155,초송-중촌-예동-해남,0
BR_TAGO_TSB337000003,A1,157,해남-예동-초송-황조-서교-신흥-흑두-초송,0
BR_TAGO_TSB337000004,A1,159,초송-예동-중천-금자리-해남,0
BR_TAGO_TSB337000005,A1,752,해남-나범-운전-내동-용일-운전-나범-해남,0
BR_TAGO_TSB337000006,A1,721,해남-나범-운전-내동-용일-운전-나범-해남,0
BR_TAGO_TSB337000007,A1,732,해남-삼산-운전-장수-좌일-내동,0
BR_TAGO_TSB337000008,A1,725,해남-좌일-신방-용산-내동-신방-좌일-해남,0
BR_TAGO_TSB337000009,A1,732,해남-삼산-좌일-내동-좌일-삼산-해남,0
BR_TAGO_TSB337000010,A1,505,해남-신계-다산-월평-용정-문촌-성산-해남,0
BR_TAGO_TSB337000011,A1,308-7,내동-방산-용일-좌일-운전-삼산-연동-해남,0
BR_TAGO_TSB337000012,A1,2,내동-좌일-삼산-해남,0
BR_TAGO_TSB337000013,A1,2,내동-신방-운전-흥촌-삼산-해남,0
BR_TAGO_TSB337000014,A1,533,해남-옥천-맹진-둔주-독천-이일시-해남,0
BR_TAGO_TSB337000015,A1,562,해남-계곡-둔주-용지-독천,0
BR_TAGO_TSB337000016,A1,560,해남-계곡-둔주-독천-둔주-계곡-해남,0
BR_TAGO_TSB337000017,A1,558,해남-둔주-계곡-가학-독천-가악-둔주-해남,0
BR_TAGO_TSB337000018,A1,365,우수영-고당-공영-궁항-화원,0
BR_TAGO_TSB337000019,A1,555,독천-용지-방춘-둔주-계곡-이일시-해남,0
BR_TAGO_TSB337000020,A1,218,해남-만안-현산-황산-조산-현산-덕흥,0
BR_TAGO_TSB337000021,A1,557,독천-맹진-마산-해남,0
BR_TAGO_TSB337000022,A1,560,해남-계곡-둔주-용지-독천-용지-맹진-해남,0
BR_TAGO_TSB337000023,A1,702,해남-대흥사,0
BR_TAGO_TSB337000024,A1,700,해남-연동-대흥사-해남,0
BR_TAGO_TSB337000025,A1,710,해남-용전-대흥사-해남,0
BR_TAGO_TSB337000026,A1,702,해남-대흥사-해남,0
BR_TAGO_TSB337000027,A1,711,대흥사-연동-해남,0
BR_TAGO_TSB337000028,A1,703,대흥사-용전-해남,0
BR_TAGO_TSB337000029,A1,705,대흥사-화내-원진-신기-해남,0
BR_TAGO_TSB337000030,A1,136,해남-황조-서교-신흥-흑두-서교-초송-해남,0
BR_TAGO_TSB337000031,A1,371-1,해남-고도-육일시-예동-비석-덕송-황조,0
BR_TAGO_TSB337000032,A1,137,해남-예동-중촌-초송-황조-초송-해남,0
BR_TAGO_TSB337000033,A1,137,해남-예동-초송-황조-초송-예동-해남,0
BR_TAGO_TSB337000034,A1,371-2,황조-덕송-흑두-신흥-대진-노송-고도-해남,0
BR_TAGO_TSB337000035,A1,532,해남-맹진-둔주-잠두-둔주-이일시-해남,0
BR_TAGO_TSB337000036,A1,129,잠두-가학-여수-둔주-맹진-영신-영춘-해남,0
BR_TAGO_TSB337000037,A1,216,해남-현산-두모-백포-장등-두모-현산-해남,0
BR_TAGO_TSB337000038,A1,216,해남-고담-장등-백포-두모-고담-해남,0
BR_TAGO_TSB337000039,A1,100-2,해남-고도-화산-읍호-신방-두모-장등-백포,0
BR_TAGO_TSB337000040,A1,265,해남-월송-서정-미황사-산정-어란-산정,0
BR_TAGO_TSB337000041,A1,310,해남-부곡-송청-매부-송청-부곡-남리-해남,0
BR_TAGO_TSB337000042,A1,109,해남-마산-장촌-산막-연구-마산-해남,0
BR_TAGO_TSB337000043,A1,109,해남-마산-산막-연구-마산-장촌-경유-해남,0
BR_TAGO_TSB337000044,A1,290,해남-월송-남창-사구미-갈두-현산-해남,0
BR_TAGO_TSB337000045,A1,281,해남-금강-산정-갈두-사구미,0
BR_TAGO_TSB337000046,A1,210,해남-화산-선창-관동-명성-무학-재동-해남,0
BR_TAGO_TSB337000047,A1,106,해남-복평-길호-남천-용정-해남,0
BR_TAGO_TSB337000048,A1,118,해남-마산-외호-맹진-이일시-옥천-해남,0
BR_TAGO_TSB337000049,A1,107,해남-고도-용정-남천-복평-서림-고도-해남,0
BR_TAGO_TSB337000050,A1,707,해남-송정-삼산-화내-어성교-해남,0
BR_TAGO_TSB337000051,A1,716,해남-어성교-화내-삼산-송정-고도리-해남,0
BR_TAGO_TSB337000052,A1,119,해남-일신-오호-학의-덕인-외호-맹진-해남,0
BR_TAGO_TSB337000053,A1,198,해남-연곡-가좌-화산,0
BR_TAGO_TSB337000054,A1,501,해남-옥천-성산-대산-학동-백호-옥천-해남,0
BR_TAGO_TSB337000055,A1,516,해남-신죽-신평-황죽-화당-옥천-해남,0
BR_TAGO_TSB337000056,A1,506,해남-월평-성산-대산-학동-백호-남촌-해남,0
BR_TAGO_TSB337000057,A1,502,해남-옥천-다산-월평-용정-문촌-성산-해남,0
BR_TAGO_TSB337000058,A1,515,해남-옥천-화당-신평-황죽-죽촌-신죽-해남,0
BR_TAGO_TSB337000059,A1,133,해남-시등-송평-송계-구성-연곡-시등-해남,0
BR_TAGO_TSB337000060,A1,507,해남-옥천-남촌-용동-도림-이목-삼산-해남,0
BR_TAGO_TSB337000061,A1,135,해남-연동-신기-대흥사-용전-연동-해남,0
BR_TAGO_TSB337000062,A1,500,해남-옥천-대산-학동-조운-백호-상가-해남,0
BR_TAGO_TSB337000063,A1,708,해남-신흥-금산-송정-고도-해남,0
BR_TAGO_TSB337000064,A1,521,해남-돌고개-조운-학동-성산-옥천-해남,0
BR_TAGO_TSB337000065,A1,519,해남-돌고개-백호리-조운-대산-성산-해남,0
BR_TAGO_TSB337000066,A1,511,해남-삼산-용동-도림-삼산-해남,0
BR_TAGO_TSB337000067,A1,520,해남-삼산-이목-도림-남촌-옥천-해남,0
BR_TAGO_TSB337000068,A1,522,해남-옥천-성산-조운-백호-옥천-해남,0
BR_TAGO_TSB337000069,A1,100,해남-온인-부호-기동-옹암-어성교-해남,0
BR_TAGO_TSB337000070,A1,105,해남-어성교-옹암-기동-부호-온인-해남,0
BR_TAGO_TSB337000071,A1,359,부호-장활-월교-온인-안동-고도-해남,0
BR_TAGO_TSB337000072,A1,185,송계-송평-구성-화산-가좌-연곡-해남,0
BR_TAGO_TSB337000073,A1,330,해남-남리-우수영-고당-화원-목포-화원,0
BR_TAGO_TSB337000074,A1,331,해남-남리-우수영-무고-화원-목포-화원,0
BR_TAGO_TSB337000075,A1,130,해남-산이-목포,0
BR_TAGO_TSB337000076,A1,131,해남-예동-초송-산이-목포,0
BR_TAGO_TSB337000077,A1,332,화원-고당-우수영-남리-해남,0
BR_TAGO_TSB337000078,A1,333,화원-무고-우수영-남리-해남,0
BR_TAGO_TSB337000079,A1,132,목포-산이-해남,0
BR_TAGO_TSB337000080,A1,133,목포-초송-산이-예동-해남,0
BR_TAGO_TSB337000081,A1,281,해남-화산-금강-산정-갈두-사구미-영전,0
BR_TAGO_TSB337000082,A1,290,해남-고도-화산-월송-남창-평암-사구미,0
BR_TAGO_TSB337000083,A1,105-2,해남-고도-화산-월송-남창-묵동-사구미,0
BR_TAGO_TSB337000084,A1,282,사구미-갈두-산정-금강-고담-해남,0
BR_TAGO_TSB337000085,A1,281,해남-갈두-사구미-영전-평암-남창-해남,0
BR_TAGO_TSB337000086,A1,285,사구미-영전-묵동-남창-고담-현산-해남,0
BR_TAGO_TSB337000087,A1,5,사구미-갈두-산정,0
BR_TAGO_TSB337000088,A1,291,영전-평암-남창-만수-좌일,0
BR_TAGO_TSB337000089,A1,233,해남-금강-산정-어란-산정-고담-현산-해남,0
BR_TAGO_TSB337000090,A1,263,해남-월송-서정-미황사-산정-어란-산정,0
BR_TAGO_TSB337000091,A1,233,해남-삼마-화내-산정-어란-산정-고담-해남,0
BR_TAGO_TSB337000092,A1,233,해남-화산-현산-금강-산정-어란-산정,0
BR_TAGO_TSB337000093,A1,260,산정-서정-월송,0
BR_TAGO_TSB337000094,A1,256,산정-신평-박정-금강-고담-현산-해남,0
BR_TAGO_TSB337000095,A1,255,내장-미학-산정-서정-미황-월송-고담-해남,0
BR_TAGO_TSB337000096,A1,250,마봉상수원-대죽-산정-금강-고담-현산-해남,0
BR_TAGO_TSB337000097,A1,393,해남-고도-해창-연곡-화산-송산-사포-송계,0
BR_TAGO_TSB337000098,A1,202,해남-부길-흑석-송계-송평-구성-부길-해남,0
BR_TAGO_TSB337000099,A1,205,해남-가좌-화산-송평-송계,0
BR_TAGO_TSB337000100,A1,182,송계-송평-구성-부길-화산-가좌-해남,0
BR_TAGO_TSB337000101,A1,393-4,송계-구성-흑석-화산-석정-안동-고도-해남,0
BR_TAGO_TSB337000102,A1,205,해남-화산-송평-송계-구성-사포-연곡-해남,0
BR_TAGO_TSB337000103,A1,120,해남-맹진-외호-덕인-오호-일신-해남,0
BR_TAGO_TSB337000104,A1,526,해남-옥천-계곡-태인-성전-이일시-해남,0
BR_TAGO_TSB337000105,A1,539,해남-맹진-여수리-방춘-계곡-성전,0
BR_TAGO_TSB337000106,A1,551,해남-옥천-맹진-여수-방춘-계곡-태인-성전,0
BR_TAGO_TSB337000107,A1,525,해남-옥천-계곡-성전-계곡-둔주-맹진-해남,0
BR_TAGO_TSB337000108,A1,2,사구미-갈두-산정-금강-고담-해남,0
BR_TAGO_TSB337000109,A1,531,성전-태인-계곡-방춘-둔주-맹진-해남,0
BR_TAGO_TSB337000110,A1,530,성전-계곡-방춘-여수-둔주-맹진-옥천-해남,0
BR_TAGO_TSB337000111,A1,538,해남-옥천-계곡-성전-태인-둔주-맹진-해남,0
BR_TAGO_TSB337000112,A1,551,해남-맹진-여수리-방춘-계곡-성전,0
BR_TAGO_TSB337000113,A1,188,해남-화산-부길-대지-안호-중정,0
BR_TAGO_TSB337000114,A1,190,해남-연곡-가좌-화산-사포-송평-송계,0
BR_TAGO_TSB337000115,A1,183,해남-연곡-가좌-화산-부길-대지-안호-중정,0
BR_TAGO_TSB337000116,A1,189,중정-안호-대지-남교-흑석-부길-화산-해남,0
BR_TAGO_TSB337000117,A1,191,송계-송평-중정-안호-대지-화산-가좌-해남,0
BR_TAGO_TSB337000118,A1,195,중정-송평-송계-송평-구성-송산-화산-해남,0
BR_TAGO_TSB337000119,A1,197,중정-송평-송계-송평-화산-가좌-해남,0
BR_TAGO_TSB337000120,A1,196,송계-송평-구성-부길-화산-가좌-연곡-해남,0
BR_TAGO_TSB337000121,A1,218,해남-만안-현산-황산-조산,0
BR_TAGO_TSB337000122,A1,221,조산-황산-현산-고현-덕흥-만안-삼산-해남,0
BR_TAGO_TSB337000123,A1,290,해남-화산-월송-남창-묵동-안평-영전,0
BR_TAGO_TSB337000124,A1,288,해남-월송-남창-평암-영전-묵동-남창-해남,0
BR_TAGO_TSB337000125,A1,287,영전-평암-남창-고담-해남,0
BR_TAGO_TSB337000126,A1,297,해남-남창-좌일-동해-남창-영전-남창-해남,0
BR_TAGO_TSB337000127,A1,286,해남-남창-오산-동해-남창-영전-남창-해남,0
BR_TAGO_TSB337000128,A1,103,영전-묵동-남창-월송-화산-안동-고도-해남,0
BR_TAGO_TSB337000129,A1,288,해남-월송-남창-영전-안평-묵동-남창-해남,0
BR_TAGO_TSB337000130,A1,300,해남-남리-공룡화석지-남리-징의-남리-해남,0
BR_TAGO_TSB337000131,A1,308,해남-남리-징의-남리-공룡화석지-해남,0
BR_TAGO_TSB337000132,A1,302,해남-연호-남리-징의-남리-해남,0
BR_TAGO_TSB337000133,A1,308,해남-남리-산소-징의-남리-공룡화석지-해남,0
BR_TAGO_TSB337000134,A1,110,징의-한자-공룡박물관-원호-고도-해남,0
BR_TAGO_TSB337000135,A1,308,해남-남리-산소-징의-남리-해남,0
BR_TAGO_TSB337000136,A1,301,징의-산소-남리-해남,0
BR_TAGO_TSB337000137,A1,336,해남-남리-우수영-무고-화원,0
BR_TAGO_TSB337000138,A1,359,화원-무고-우수영-남리-해남,0
BR_TAGO_TSB337000139,A1,373,화원-공영-궁항-고당-우수영-남리-해남,0
BR_TAGO_TSB337000140,A1,337,화원-고당-우수영-남리-해남,0
BR_TAGO_TSB337000141,A1,372,화원-가람-척북-고당-우수영-남리-해남,0
BR_TAGO_TSB337000142,A1,335,해남-남리-우수영-고당-화원,0
BR_TAGO_TSB337000143,A1,358,해남-남리-우수영-고당-가람-척북-화원,0
BR_TAGO_TSB337000145,A1,501,해남-고도-화산-월송-남창-묵동-영전-남성,0
BR_TAGO_TSB337000146,A1,295,남성-영전-남창-좌일-갈두-남창-고담-해남,0
BR_TAGO_TSB337000147,A1,126,해남-마산-장촌-산막-연구-당두-마산-해남,0
BR_TAGO_TSB337000148,A1,125,해남-마산-당두-마산-해남,0
BR_TAGO_TSB337000149,A1,115,해남-육일시-연구-당두-산막-장촌-해남,0
BR_TAGO_TSB337000150,A1,126,해남-마산-당두-마산-해남,0
BR_TAGO_TSB337000151,A1,128,당두-연구-노하-산막-장촌-장성-고도-해남,0
BR_TAGO_TSB337000152,A1,313,해남-남리-삼덕-우수영-임하-양정-우수영,0
BR_TAGO_TSB337000153,A1,316,해남-연호-신성-성만-삼덕-우수-양정-임하,0
BR_TAGO_TSB337000154,A1,315,임하-우수영-삼덕-성만-신성-연호-해남,0
BR_TAGO_TSB337000155,A1,315,우수-심동-삼덕-성만-신성-남리-연호-해남,0
BR_TAGO_TSB337000156,A1,315,임하-우수영-신창-삼덕-내산-연호-해남,0
BR_TAGO_TSB337000157,A1,151,해남-금자-초송-흑두-신흥-서교-금호-산두,0
BR_TAGO_TSB337000158,A1,161,해남-예동-중천-초송-구성-금호-산두,0
BR_TAGO_TSB337000159,A1,156,산두-금호-구성-서교-초송-해남,0
BR_TAGO_TSB337000160,A1,153,산두-금호-구성-신흥-흑두-서교-초송-해남,0
BR_TAGO_TSB337000161,A1,723,해남-운전-좌일-용일-만수-남창,0
BR_TAGO_TSB337000162,A1,728,해남-삼산-좌일-만수-오산-남창-고담-해남,0
BR_TAGO_TSB337000163,A1,729,남창-만수-갈두-좌일-나범-해남,0
BR_TAGO_TSB337000164,A1,151,해남-금자-흑두-신흥-구성-산두-구성-해남,0
BR_TAGO_TSB337000165,A1,269,해남-화산-월송-향교-월강-산정-신평-박정,0
BR_TAGO_TSB337000166,A1,267,해남-월송-미황사-산정-신평-박정리,0
BR_TAGO_TSB337000167,A1,280,박정-가차-화내-삼마-월강-향교-월송-해남,0
BR_TAGO_TSB337000168,A1,279,박정-가차-삼마-금강-고담-현산-해남,0
BR_TAGO_TSB337000169,A1,143,해남-고도-화산-갑길-흑석마을-평발-송평,0
BR_TAGO_TSB337000170,A1,143-1,송평-송계-구성-갑길-화산-안동-고도-해남,0
BR_TAGO_TSB337000171,A1,219,해남-만안-현산-덕흥-만안-해남,0
BR_TAGO_TSB337000172,A1,2,덕흥-고현-만안-해남,0
BR_TAGO_TSB337000173,A1,351,화원-억수-해양-화원,0
BR_TAGO_TSB337000174,A1,362,화원-무고-우수영,0
BR_TAGO_TSB337000175,A1,350,화원-양화-월례-구지-화원,0
BR_TAGO_TSB337000176,A1,350,화원-구지-월래-양화-화원,0
BR_TAGO_TSB337000177,A1,371,화원-사동-가마-장수-사동-화원,0
BR_TAGO_TSB337000178,A1,371,화원-사동-장수-가마-사동-화원,0
BR_TAGO_TSB337000179,A1,375,화원-구지-양화리-구지-화원,0
BR_TAGO_TSB337000180,A1,371,화원-후산-가마-주광-화원,0
BR_TAGO_TSB337000181,A1,346,화원-화봉-화원-척북-우수영-척북-화원,0
BR_TAGO_TSB337000182,A1,347,화원-공영-궁항-화원-개초-화봉-개초-화원,0
BR_TAGO_TSB337000183,A1,357,화원-개초-화봉-개초-화원,0
BR_TAGO_TSB337000184,A1,339,화원-장수-주광-화원,0
BR_TAGO_TSB337000185,A1,350,화원-구지-양화-구지-화원-월산-해양-화원,0
BR_TAGO_TSB337000186,A1,310,해남-남리-부곡-송청-매부리,0
BR_TAGO_TSB337000187,A1,391-1,해남-상등-원호-부곡-송청-성산-매부리,0
BR_TAGO_TSB337000188,A1,312,매부리-송청-부곡-삼지원-남리-해남,0
BR_TAGO_TSB337000189,A1,391-1,매부리-성산-송청-부곡-원호-상등-해남,0
BR_TAGO_TSB337000190,A1,301,해남-화산-월송-산정-송종리-산정-내장,0
BR_TAGO_TSB337000191,A1,258,월송-서정-석수-산정,0
BR_TAGO_TSB337000192,A1,369,화원-가람-척북-고당-우수영,0
BR_TAGO_TSB337000193,A1,377,우수영-개초-화봉-주광-화원,0
BR_TAGO_TSB337000194,A1,293,해남-월송-남창-묵동-영전-남성,0
BR_TAGO_TSB337000195,A1,312,매부-송청-부곡-남리-삼지원-소정-매부,0
BR_TAGO_TSB337000196,A1,322,해남-연호-남리-신성-성만-삼덕-우수영,0
BR_TAGO_TSB337000197,A1,323,우수영-갈우-삼덕-성만-신성-연호-해남,0
BR_TAGO_TSB337000198,A1,310,해남-남리-삼지원-소정-부곡-송천-매부,0
BR_TAGO_TSB337000201,A1,370,화원-후산-가마리-화원,0
BR_TAGO_TSB337000202,A1,533,해남-옥천-맹진-둔주-독천,0
BR_TAGO_TSB337000203,A1,281,해남-산정-갈두-사구미-갈두-산정-해남,0
BR_TAGO_TSB337000205,A1,281,해남-갈두-사구미-묵동-남창-고담-해남,0
BR_TAGO_TSB337000206,A1,288,해남-고도-화산-월송-남창-평암-사구미,0
BR_TAGO_TSB337000207,A1,2,사구미-갈두-산정-박정-금강-고담-해남,0
BR_TAGO_TSB337000208,A1,2,사구미-송호리-산정-금강-고담-해남,0
BR_TAGO_TSB337000209,A1,221,덕흥-현산-만안-해남,0
BR_TAGO_TSB337000210,A1,2,영전-평암-남창-고담-해남,0
BR_TAGO_TSB337000211,A1,750,좌일-갈두-만수-오산-남창-고담-현산-해남,0
BR_TAGO_TSB337000212,A1,233,해남-금강-산정-어란-산정-신평-내장리,0
BR_TAGO_TSB337000213,A1,515,해남-옥천-신죽-신평-황죽-화당-옥천-해남,0
BR_TAGO_TSB337000214,A1,550,성전-태인-계곡-방춘-둔주-맹진-해남,0
BR_TAGO_TSB337000215,A1,367,우수영-고당-가람-척북-화원-궁항-화원,0
BR_TAGO_TSB337000216,A1,336,해남-남리-우수영-화원-우수영-남리-해남,0
BR_TAGO_TSB337000217,A1,338,화원-무고-우수영-남리-해남,0
BR_TAGO_TSB337000220,A1,139,해남-산이서초교,0
BR_TAGO_TSB337000221,A1,2,산이서초교-해남,0
BR_TAGO_TSB337000222,A1,253,산정-신평-내장,0
BR_TAGO_TSB337000223,A1,253,산정-미학-내장,0
BR_TAGO_TSB337000224,A1,259,산정-송호-산정,0
BR_TAGO_TSB337000225,A1,255,내장-미학-산정,0
BR_TAGO_TSB337000226,A1,255,내장-신평-산정,0
BR_TAGO_TSB337000227,A1,255,산정-미황-월송-고담-현산-화산-해남,0
BR_TAGO_TSB337000228,A1,251,산정-미황사-월송-고담-현산-해남,0
BR_TAGO_TSB337000229,A1,237,내장-강남-우근-박정-신평-산정,0
BR_TAGO_TSB337000230,A1,252,산정-신흥-마봉상수원,0
BR_TAGO_TSB337000231,A1,252,산정-신흥-마봉상수원-대죽-산정,0
BR_TAGO_TSB337000232,A1,192,해남-남교-대지-안호-중정-송평-송계,0
BR_TAGO_TSB337000233,A1,187,화산-가좌-해창-해남,0
BR_TAGO_TSB337000234,A1,298,남성-영전-평암-남창-오산-만수-좌일,0
BR_TAGO_TSB337000235,A1,311,매부리-송청-부곡-소정-남리-징의,0
BR_TAGO_TSB337000236,A1,193,해남-연곡-가좌-화산-대지-안호-중정,0
BR_TAGO_TSB337000237,A1,186,해남-연곡-가좌-화산-부길-사포-송평-송계,0
BR_TAGO_TSB337000238,A1,239,해남-월송-서정-산정-대죽-마봉-신흥-산정,0
BR_TAGO_TSB341000001,A1,110,와룡리-장자동,0
BR_TAGO_TSB341000002,A1,120-1,양평리,0
BR_TAGO_TSB341000003,A1,120-2,양평리,0
BR_TAGO_TSB341000004,A1,120-3,양평리,0
BR_TAGO_TSB341000005,A1,130,덕호다리-칠성동-월현,0
BR_TAGO_TSB341000006,A1,131,월현-칠성동-삼호-서당촌,0
BR_TAGO_TSB341000007,A1,140,삼실-사동-고추시장,0
BR_TAGO_TSB341000008,A1,141,사동-장호-학산-남계,0
BR_TAGO_TSB341000009,A1,142,원만곡-남계-학산-장호,0
BR_TAGO_TSB341000010,A1,145,가사리-순양-월산-보나리,0
BR_TAGO_TSB341000011,A1,145-1,가사리-순양-용산-보나리,0
BR_TAGO_TSB341000012,A1,150,불갑사,0
BR_TAGO_TSB341000013,A1,150-1,불갑사,0
BR_TAGO_TSB341000014,A1,151,전촌-단산-불갑사-연봉,0
BR_TAGO_TSB341000015,A1,153,신광-인산,0
BR_TAGO_TSB341000016,A1,155,불도장,0
BR_TAGO_TSB341000017,A1,156,도장-포천-생실-봉암,0
BR_TAGO_TSB341000018,A1,157,포도연,0
BR_TAGO_TSB341000019,A1,158,동편-고추시장,0
